Date,Adj Close
2003-08-06,1094.66
2003-08-07,1110.53
2003-08-08,1123.14
2003-08-11,1135.07
2003-08-12,1135.79
2003-08-13,1133.2
2003-08-14,1146.07
2003-08-15,1142.3
2003-08-18,1148.31
2003-08-19,1143.12
2003-08-20,1145.4
2003-08-21,1147.43
2003-08-22,1138.98
2003-08-25,1138.36
2003-08-26,1130.46
2003-08-27,1137.51
2003-08-28,1146.83
2003-08-29,1146.42
2003-09-01,1151.9
2003-09-02,1154.45
2003-09-03,1161
2003-09-04,1164.91
2003-09-05,1160.95
2003-09-08,1175.92
2003-09-09,1170.89
2003-09-10,1161.96
2003-09-11,1163.17
2003-09-12,1163.75
2003-09-15,1157.05
2003-09-16,1160.66
2003-09-17,1153.72
2003-09-18,1154.08
2003-09-19,1155.94
2003-09-22,1153.59
2003-09-23,1154
2003-09-24,1157.7
2003-09-25,1155.92
2003-09-26,1137.71
2003-09-29,1140.25
2003-09-30,1134.75
2003-10-01,1156.29
2003-10-02,1159.62
2003-10-03,1172.48
2003-10-06,1179.26
2003-10-07,1183.13
2003-10-08,1180.52
2003-10-09,1188.95
2003-10-10,1196.36
2003-10-13,1206.56
2003-10-14,1209.39
2003-10-15,1206.28
2003-10-16,1212.11
2003-10-17,1202.07
2003-10-20,1201.96
2003-10-21,1201.71
2003-10-22,1192.35
2003-10-23,1181.13
2003-10-24,1180.28
2003-10-27,1180.36
2003-10-28,1182.7
2003-10-29,1185.2
2003-10-30,1178.92
2003-10-31,1184.07
2003-11-03,1185.54
2003-11-04,1184.54
2003-11-05,1179.27
2003-11-06,1178.62
2003-11-07,1184.41
2003-11-10,1181.72
2003-11-11,1178.1
2003-11-12,1183.91
2003-11-13,1192.82
2003-11-14,1196.24
2003-11-17,1180.35
2003-11-18,1178.12
2003-11-19,1181.54
2003-11-20,1179.69
2003-11-21,1179.99
2003-11-24,1183.04
2003-11-25,1189
2003-11-26,1201.23
2003-11-27,1201.54
2003-11-28,1202.99
2003-12-01,1219.6
2003-12-02,1227.58
2003-12-03,1232.73
2003-12-04,1239.67
2003-12-05,1243.03
2003-12-08,1253.18
2003-12-09,1263.58
2003-12-10,1260.89
2003-12-11,1259.05
2003-12-12,1271.34
2003-12-15,1270.45
2003-12-16,1276.68
2003-12-17,1291.95
2003-12-18,1312.02
2003-12-19,1316.25
2003-12-22,1320.62
2003-12-23,1318.66
2003-12-24,1326.11
2003-12-25,1326.36
2003-12-26,1331.52
2003-12-29,1347.97
2003-12-30,1353.06
2003-12-31,1362.03
2004-01-01,1362.03
2004-01-02,1364.84
2004-01-05,1389.51
2004-01-06,1388.15
2004-01-07,1363.42
2004-01-08,1364.14
2004-01-09,1347.4
2004-01-12,1350.72
2004-01-13,1349.3
2004-01-14,1340.92
2004-01-15,1325.45
2004-01-16,1318.4
2004-01-19,1324.04
2004-01-20,1341.99
2004-01-21,1357.42
2004-01-22,1354.03
2004-01-23,1346.21
2004-01-26,1341.04
2004-01-27,1340.87
2004-01-28,1331.78
2004-01-29,1313.65
2004-01-30,1307.05
2004-02-02,1307.17
2004-02-03,1310.35
2004-02-04,1302.76
2004-02-05,1301.66
2004-02-06,1309.42
2004-02-09,1323.9
2004-02-10,1327.18
2004-02-11,1338.2
2004-02-12,1348.08
2004-02-13,1343.63
2004-02-16,1347.86
2004-02-17,1360.39
2004-02-18,1354.88
2004-02-19,1354.42
2004-02-20,1349.35
2004-02-23,1358.22
2004-02-24,1356.9
2004-02-25,1358.33
2004-02-26,1362.16
2004-02-27,1363.65
2004-03-01,1391.93
2004-03-02,1382.76
2004-03-03,1370.2
2004-03-04,1368.65
2004-03-05,1386.49
2004-03-08,1387.08
2004-03-09,1380.6
2004-03-10,1362.88
2004-03-11,1337.57
2004-03-12,1342.33
2004-03-15,1335.4
2004-03-16,1347.96
2004-03-17,1355.95
2004-03-18,1360.47
2004-03-19,1357.44
2004-03-22,1339.09
2004-03-23,1331.42
2004-03-24,1317.82
2004-03-25,1319.46
2004-03-26,1328.55
2004-03-29,1344.88
2004-03-30,1362.56
2004-03-31,1368.49
2004-04-01,1375.23
2004-04-02,1382.97
2004-04-05,1389.51
2004-04-06,1394.6
2004-04-07,1393.91
2004-04-08,1398.4
2004-04-09,1397.46
2004-04-12,1406.97
2004-04-13,1400.01
2004-04-14,1387.91
2004-04-15,1399.44
2004-04-16,1416.23
2004-04-19,1410.38
2004-04-20,1388.56
2004-04-21,1374.25
2004-04-22,1384.97
2004-04-23,1382.64
2004-04-26,1384.57
2004-04-27,1392.84
2004-04-28,1366.56
2004-04-29,1351.89
2004-04-30,1349.08
2004-05-03,1364.07
2004-05-04,1383.35
2004-05-05,1394.73
2004-05-06,1383.55
2004-05-07,1358.8
2004-05-10,1317.23
2004-05-11,1330.02
2004-05-12,1339.42
2004-05-13,1337.94
2004-05-14,1345.67
2004-05-17,1338.76
2004-05-18,1330.05
2004-05-19,1343.73
2004-05-20,1334.04
2004-05-21,1341.67
2004-05-24,1348.09
2004-05-25,1374.15
2004-05-26,1376.7
2004-05-27,1378.63
2004-05-28,1369.99
2004-05-31,1373.74
2004-06-01,1380.87
2004-06-02,1385.5
2004-06-03,1376.67
2004-06-04,1375.31
2004-06-07,1396.57
2004-06-08,1396.1
2004-06-09,1370.54
2004-06-10,1382.54
2004-06-11,1379.41
2004-06-14,1369.2
2004-06-15,1381.57
2004-06-16,1398.96
2004-06-17,1409.1
2004-06-18,1425.78
2004-06-21,1418.36
2004-06-22,1412.89
2004-06-23,1424.35
2004-06-24,1435.32
2004-06-25,1425.22
2004-06-28,1421.69
2004-06-29,1415.72
2004-06-30,1415.61
2004-07-01,1414.82
2004-07-02,1419.36
2004-07-05,1419.35
2004-07-06,1427.92
2004-07-07,1436.5
2004-07-08,1441.9
2004-07-09,1452.1
2004-07-12,1448.15
2004-07-13,1438.77
2004-07-14,1446.42
2004-07-15,1447.5
2004-07-16,1463.99
2004-07-19,1460.85
2004-07-20,1452.65
2004-07-21,1433.46
2004-07-22,1426.66
2004-07-23,1415.55
2004-07-26,1408.41
2004-07-27,1409.65
2004-07-28,1421.74
2004-07-29,1442.01
2004-07-30,1448.09
2004-08-02,1447.07
2004-08-03,1464.91
2004-08-04,1446.27
2004-08-05,1433.05
2004-08-06,1417.71
2004-08-09,1422.5
2004-08-10,1432.71
2004-08-11,1414.4
2004-08-12,1410.44
2004-08-13,1417.46
2004-08-16,1432.29
2004-08-17,1417.79
2004-08-18,1421.8
2004-08-19,1433.13
2004-08-20,1437.94
2004-08-23,1428.15
2004-08-24,1413.04
2004-08-25,1416.89
2004-08-26,1421.34
2004-08-27,1434.32
2004-08-30,1429.33
2004-08-31,1441.2
2004-09-01,1457.14
2004-09-02,1467.77
2004-09-03,1463.52
2004-09-06,1465.32
2004-09-07,1466.24
2004-09-08,1464.5
2004-09-09,1471.35
2004-09-10,1475.83
2004-09-13,1478.97
2004-09-14,1482.27
2004-09-15,1472.42
2004-09-16,1476.91
2004-09-17,1494.09
2004-09-20,1499.95
2004-09-21,1532.98
2004-09-22,1520.39
2004-09-23,1510.94
2004-09-24,1517.07
2004-09-27,1519.86
2004-09-28,1543.16
2004-09-29,1533.64
2004-09-30,1541.72
2004-10-01,1561.14
2004-10-04,1551.52
2004-10-05,1570.05
2004-10-06,1588.39
2004-10-07,1585.38
2004-10-08,1590.58
2004-10-11,1588.07
2004-10-12,1568.39
2004-10-13,1536.37
2004-10-14,1546.99
2004-10-15,1554.2
2004-10-18,1547.89
2004-10-19,1538.09
2004-10-20,1549.38
2004-10-21,1560.79
2004-10-22,1564.64
2004-10-25,1565.62
2004-10-26,1569.79
2004-10-27,1569.57
2004-10-28,1558.93
2004-10-29,1563.76
2004-11-01,1564.23
2004-11-02,1555.69
2004-11-03,1578.45
2004-11-04,1602.38
2004-11-05,1608.18
2004-11-08,1602.08
2004-11-09,1595.86
2004-11-10,1597.87
2004-11-11,1602.89
2004-11-12,1623.15
2004-11-15,1608.98
2004-11-16,1604.98
2004-11-17,1621.6
2004-11-18,1617.9
2004-11-19,1632.39
2004-11-22,1637.85
2004-11-23,1648.37
2004-11-24,1657.34
2004-11-25,1678.98
2004-11-26,1684.94
2004-11-29,1680.8
2004-11-30,1673.98
2004-12-01,1670.87
2004-12-02,1637.96
2004-12-03,1639.09
2004-12-06,1636.63
2004-12-07,1621.12
2004-12-08,1603.3
2004-12-09,1611.06
2004-12-10,1609.59
2004-12-13,1627.41
2004-12-14,1626.24
2004-12-15,1636.93
2004-12-16,1620.22
2004-12-17,1615.25
2004-12-20,1640.25
2004-12-21,1646.09
2004-12-22,1641.58
2004-12-23,1655.31
2004-12-24,1662.39
2004-12-27,1657.34
2004-12-28,1659.99
2004-12-29,1656.7
2004-12-30,1660.21
2004-12-31,1660.67
2005-01-03,1634.07
2005-01-04,1607.14
2005-01-05,1596.14
2005-01-06,1604.55
2005-01-07,1598.66
2005-01-10,1608.14
2005-01-11,1609.85
2005-01-12,1625.62
2005-01-13,1628.01
2005-01-14,1633.22
2005-01-17,1636.1
2005-01-18,1642.93
2005-01-19,1638.74
2005-01-20,1621.72
2005-01-21,1629.55
2005-01-24,1646.5
2005-01-25,1643.28
2005-01-26,1663.08
2005-01-27,1667.53
2005-01-28,1651.87
2005-01-31,1662.83
2005-02-01,1693.14
2005-02-02,1708.69
2005-02-03,1701.9
2005-02-04,1716.6
2005-02-07,1711.27
2005-02-08,1709.61
2005-02-09,1702.01
2005-02-10,1730.38
2005-02-11,1742.05
2005-02-14,1752.36
2005-02-15,1759.26
2005-02-16,1782.95
2005-02-17,1790.1
2005-02-18,1811.59
2005-02-21,1817.17
2005-02-22,1815.02
2005-02-23,1814.68
2005-02-24,1831.91
2005-02-25,1874.77
2005-02-28,1883.5
2005-03-01,1863.44
2005-03-02,1867.72
2005-03-03,1885.11
2005-03-04,1919.48
2005-03-07,1903.01
2005-03-08,1912.04
2005-03-09,1887.91
2005-03-10,1858.41
2005-03-11,1872.43
2005-03-14,1870.53
2005-03-15,1865.61
2005-03-16,1863.29
2005-03-17,1876.74
2005-03-18,1888.74
2005-03-21,1871.33
2005-03-22,1858.27
2005-03-23,1814.12
2005-03-24,1800.61
2005-03-25,1800.37
2005-03-28,1790.81
2005-03-29,1783.99
2005-03-30,1792.05
2005-03-31,1813.89
2005-04-01,1832.65
2005-04-04,1822.02
2005-04-05,1817.39
2005-04-06,1826.44
2005-04-07,1840.92
2005-04-08,1821.94
2005-04-11,1824.07
2005-04-12,1811.96
2005-04-13,1785.45
2005-04-14,1758.78
2005-04-15,1719.13
2005-04-18,1719.18
2005-04-19,1750.29
2005-04-20,1733.81
2005-04-21,1752.62
2005-04-22,1764.13
2005-04-25,1775.81
2005-04-26,1763.55
2005-04-27,1733.07
2005-04-28,1704.09
2005-04-29,1717.67
2005-05-02,1727.32
2005-05-03,1717.33
2005-05-04,1732.63
2005-05-05,1749.5
2005-05-06,1751.29
2005-05-09,1753.33
2005-05-10,1741.45
2005-05-11,1727.86
2005-05-12,1687.69
2005-05-13,1656.87
2005-05-16,1640.83
2005-05-17,1657.71
2005-05-18,1673.68
2005-05-19,1690.04
2005-05-20,1674.72
2005-05-23,1691.32
2005-05-24,1701.52
2005-05-25,1708.36
2005-05-26,1721.39
2005-05-27,1734.54
2005-05-30,1739.34
2005-05-31,1718.04
2005-06-01,1744.65
2005-06-02,1750.82
2005-06-03,1750.62
2005-06-06,1754.35
2005-06-07,1756.09
2005-06-08,1757.34
2005-06-09,1763.4
2005-06-10,1775.86
2005-06-13,1781.63
2005-06-14,1789.02
2005-06-15,1804.55
2005-06-16,1830.8
2005-06-17,1860.62
2005-06-20,1861.61
2005-06-21,1842.32
2005-06-22,1840.46
2005-06-23,1832.14
2005-06-24,1822.97
2005-06-27,1836.56
2005-06-28,1843.42
2005-06-29,1827.18
2005-06-30,1814.07
2005-07-01,1825.59
2005-07-04,1841.27
2005-07-05,1862.39
2005-07-06,1865.84
2005-07-07,1858.53
2005-07-08,1876.55
2005-07-11,1886.27
2005-07-12,1891.4
2005-07-13,1883.49
2005-07-14,1870.83
2005-07-15,1852.57
2005-07-18,1848.68
2005-07-19,1859.84
2005-07-20,1863.59
2005-07-21,1862.63
2005-07-22,1890.42
2005-07-25,1902.32
2005-07-26,1886.05
2005-07-27,1892.77
2005-07-28,1900.59
2005-07-29,1901.62
2005-08-01,1913.26
2005-08-02,1942.44
2005-08-03,1954.67
2005-08-04,1950.68
2005-08-05,1934.78
2005-08-08,1965.41
2005-08-09,1979.29
2005-08-10,2004.04
2005-08-11,2029.72
2005-08-12,2027.48
2005-08-15,2013.24
2005-08-16,1980.62
2005-08-17,1952.66
2005-08-18,1923.41
2005-08-19,1947.48
2005-08-22,1967.06
2005-08-23,1953.58
2005-08-24,1950.73
2005-08-25,1950.38
2005-08-26,1939.66
2005-08-29,1941.54
2005-08-30,1953.1
2005-08-31,1996.73
2005-09-01,2051.41
2005-09-02,2040.44
2005-09-05,2036.55
2005-09-06,2040.82
2005-09-07,2038.2
2005-09-08,2030.66
2005-09-09,2067.56
2005-09-12,2047.82
2005-09-13,2029.78
2005-09-14,2048.65
2005-09-15,2055.73
2005-09-16,2081.35
2005-09-19,2110.18
2005-09-20,2105.28
2005-09-21,2119.38
2005-09-22,2110.15
2005-09-23,2083.57
2005-09-26,2107.36
2005-09-27,2106.03
2005-09-28,2128.35
2005-09-29,2146
2005-09-30,2130.92
2005-10-03,2117.3
2005-10-04,2069.81
2005-10-05,2006.83
2005-10-06,1974.81
2005-10-07,1992.09
2005-10-10,1981.53
2005-10-11,2002.93
2005-10-12,1982.92
2005-10-13,1934.81
2005-10-14,1940.53
2005-10-17,1959.96
2005-10-18,1911.62
2005-10-19,1911.2
2005-10-20,1875.52
2005-10-21,1876.67
2005-10-24,1912.13
2005-10-25,1933.67
2005-10-26,1935.58
2005-10-27,1912.02
2005-10-28,1924.53
2005-10-31,1939.8
2005-11-01,1945.02
2005-11-02,1973.1
2005-11-03,2004.88
2005-11-04,1970.84
2005-11-07,1950.4
2005-11-08,1959.62
2005-11-09,1948.33
2005-11-10,1915.8
2005-11-11,1927.8
2005-11-14,1936.68
2005-11-15,1941.1
2005-11-16,1951.29
2005-11-17,1970.08
2005-11-18,1978.06
2005-11-21,2010.51
2005-11-22,2028.15
2005-11-23,2028.8
2005-11-24,2026.58
2005-11-25,2032.52
2005-11-28,1999.54
2005-11-29,1998.73
2005-11-30,1990.07
2005-12-01,2028.05
2005-12-02,2045.36
2005-12-05,2061.26
2005-12-06,2072.68
2005-12-07,2060.65
2005-12-08,2082.38
2005-12-09,2067.68
2005-12-12,2083.62
2005-12-13,2097.69
2005-12-14,2102.2
2005-12-15,2077.51
2005-12-16,2062.81
2005-12-19,2052.77
2005-12-20,2054.08
2005-12-21,2056.77
2005-12-22,2059.03
2005-12-23,2056.26
2005-12-26,2056.58
2005-12-27,2035.53
2005-12-28,2049.3
2005-12-29,2049.02
2005-12-30,2040.53
2006-01-02,2042.76
2006-01-03,2115.06
2006-01-04,2140.81
2006-01-05,2121.12
2006-01-06,2156.09
2006-01-09,2156.11
2006-01-10,2154.43
2006-01-11,2160.75
2006-01-12,2161.98
2006-01-13,2174.71
2006-01-16,2190.07
2006-01-17,2195.3
2006-01-18,2164.95
2006-01-19,2196.19
2006-01-20,2193.49
2006-01-23,2218.37
2006-01-24,2214.67
2006-01-25,2213.55
2006-01-26,2214.44
2006-01-27,2251.24
2006-01-30,2287.17
2006-01-31,2290.57
2006-02-01,2283.11
2006-02-02,2251.77
2006-02-03,2230.39
2006-02-06,2255.66
2006-02-07,2194.96
2006-02-08,2165.05
2006-02-09,2166.07
2006-02-10,2137.99
2006-02-13,2127
2006-02-14,2124.89
2006-02-15,2126.84
2006-02-16,2142.06
2006-02-17,2161.1
2006-02-20,2184.12
2006-02-21,2188.94
2006-02-22,2168.31
2006-02-23,2161.09
2006-02-24,2169.63
2006-02-27,2155.88
2006-02-28,2136.64
2006-03-01,2163.23
2006-03-02,2172.89
2006-03-03,2180.83
2006-03-06,2154.37
2006-03-07,2120.09
2006-03-08,2107.66
2006-03-09,2103.47
2006-03-10,2109.09
2006-03-13,2135.43
2006-03-14,2166.38
2006-03-15,2185
2006-03-16,2201.33
2006-03-17,2193.41
2006-03-20,2178.9
2006-03-21,2164.48
2006-03-22,2175.73
2006-03-23,2176.05
2006-03-24,2205.92
2006-03-27,2208.36
2006-03-28,2211.53
2006-03-29,2226.17
2006-03-30,2255.2
2006-03-31,2229.26
2006-04-03,2261.56
2006-04-04,2274.74
2006-04-05,2300.04
2006-04-06,2308.62
2006-04-07,2288.9
2006-04-10,2317.47
2006-04-11,2318.32
2006-04-12,2303.1
2006-04-13,2302.07
2006-04-14,2301.89
2006-04-17,2334.34
2006-04-18,2387.1
2006-04-19,2420.18
2006-04-20,2386.97
2006-04-21,2426.9
2006-04-24,2418.39
2006-04-25,2405.78
2006-04-26,2397.15
2006-04-27,2365.28
2006-04-28,2368.8
2006-05-01,2395.29
2006-05-02,2441.28
2006-05-03,2414.22
2006-05-04,2421.01
2006-05-05,2452.95
2006-05-08,2444.43
2006-05-09,2475.37
2006-05-10,2471.82
2006-05-11,2468.78
2006-05-12,2411.64
2006-05-15,2347.02
2006-05-16,2338.24
2006-05-17,2272.8
2006-05-18,2247.3
2006-05-19,2240.67
2006-05-22,2208.91
2006-05-23,2249.52
2006-05-24,2214.27
2006-05-25,2270.77
2006-05-26,2300.88
2006-05-29,2315.66
2006-05-30,2278.38
2006-05-31,2285.84
2006-06-01,2297.92
2006-06-02,2317.49
2006-06-05,2286.26
2006-06-06,2239.83
2006-06-07,2195.9
2006-06-08,2142.16
2006-06-09,2160.22
2006-06-12,2132.18
2006-06-13,2067.36
2006-06-14,2087.53
2006-06-15,2155.54
2006-06-16,2154.9
2006-06-19,2108.72
2006-06-20,2120.9
2006-06-21,2150.24
2006-06-22,2153.99
2006-06-23,2176.51
2006-06-26,2188.22
2006-06-27,2197.36
2006-06-28,2209.71
2006-06-29,2264.98
2006-06-30,2306.66
2006-07-03,2330.64
2006-07-04,2333.93
2006-07-05,2309.23
2006-07-06,2325.82
2006-07-07,2333.75
2006-07-10,2325.11
2006-07-11,2333.49
2006-07-12,2332.41
2006-07-13,2311.78
2006-07-14,2307.63
2006-07-17,2264.8
2006-07-18,2255.27
2006-07-19,2286.45
2006-07-20,2276.2
2006-07-21,2249.87
2006-07-24,2279.43
2006-07-25,2306.08
2006-07-26,2329.22
2006-07-27,2356.56
2006-07-28,2372.06
2006-07-31,2379.16
2006-08-01,2377.04
2006-08-02,2401.32
2006-08-03,2381.91
2006-08-04,2392.36
2006-08-07,2389.58
2006-08-08,2388.46
2006-08-09,2403.69
2006-08-10,2381.26
2006-08-11,2375.3
2006-08-14,2359.84
2006-08-15,2366.88
2006-08-16,2371.85
2006-08-17,2368.68
2006-08-18,2373.46
2006-08-21,2405.05
2006-08-22,2409.45
2006-08-23,2392.48
2006-08-24,2388.55
2006-08-25,2388.62
2006-08-28,2385.1
2006-08-29,2360.4
2006-08-30,2354.62
2006-08-31,2345.8
2006-09-01,2364.09
2006-09-04,2376.36
2006-09-05,2388.15
2006-09-06,2340.84
2006-09-07,2310.19
2006-09-08,2285.66
2006-09-11,2216.16
2006-09-12,2206.79
2006-09-13,2222.88
2006-09-14,2212.47
2006-09-15,2188.31
2006-09-18,2225.07
2006-09-19,2207.71
2006-09-20,2183.43
2006-09-21,2201.06
2006-09-22,2185.98
2006-09-25,2165.48
2006-09-26,2204.17
2006-09-27,2239.04
2006-09-28,2253.58
2006-09-29,2243.68
2006-10-02,2246.36
2006-10-03,2190.9
2006-10-04,2185.28
2006-10-05,2223.47
2006-10-06,2217.23
2006-10-09,2224.83
2006-10-10,2239.69
2006-10-11,2219.97
2006-10-12,2249.75
2006-10-13,2280.59
2006-10-16,2323.78
2006-10-17,2311.33
2006-10-18,2311.05
2006-10-19,2340.09
2006-10-20,2340.11
2006-10-23,2336.93
2006-10-24,2351.69
2006-10-25,2385.08
2006-10-26,2396.78
2006-10-27,2396.24
2006-10-30,2374.14
2006-10-31,2382.82
2006-11-01,2370.01
2006-11-02,2365.19
2006-11-03,2385.39
2006-11-06,2414.51
2006-11-07,2421.82
2006-11-08,2431.16
2006-11-09,2446.92
2006-11-10,2442.87
2006-11-13,2418.7
2006-11-14,2418.76
2006-11-15,2425.95
2006-11-16,2399.9
2006-11-17,2383.01
2006-11-20,2383.83
2006-11-21,2409.28
2006-11-22,2418
2006-11-23,2417.98
2006-11-24,2422.66
2006-11-27,2411.21
2006-11-28,2428.43
2006-11-29,2474.11
2006-11-30,2493.9
2006-12-01,2495.48
2006-12-04,2505.16
2006-12-05,2526.87
2006-12-06,2518.59
2006-12-07,2510.59
2006-12-08,2505.05
2006-12-11,2500.52
2006-12-12,2493.82
2006-12-13,2510.31
2006-12-14,2534.38
2006-12-15,2518.42
2006-12-18,2480.35
2006-12-19,2497.47
2006-12-20,2490.14
2006-12-21,2472.39
2006-12-22,2460.73
2006-12-25,2460.36
2006-12-26,2465.56
2006-12-27,2493.16
2006-12-28,2503.25
2006-12-29,2490.63
2007-01-01,2490.63
2007-01-02,2515.01
2007-01-03,2446.37
2007-01-04,2388.32
2007-01-05,2363.04
2007-01-08,2365.39
2007-01-09,2349.34
2007-01-10,2322.89
2007-01-11,2343.54
2007-01-12,2382.94
2007-01-15,2398.28
2007-01-16,2371.25
2007-01-17,2377.92
2007-01-18,2370.52
2007-01-19,2405.34
2007-01-22,2400.59
2007-01-23,2448.08
2007-01-24,2465.73
2007-01-25,2440.41
2007-01-26,2432.5
2007-01-29,2427.99
2007-01-30,2453.85
2007-01-31,2455.74
2007-02-01,2494.35
2007-02-02,2482.78
2007-02-05,2480.9
2007-02-06,2482.22
2007-02-07,2485.56
2007-02-08,2482
2007-02-09,2480.25
2007-02-12,2460.5
2007-02-13,2493.06
2007-02-14,2517.77
2007-02-15,2521.62
2007-02-16,2515.04
2007-02-19,2522.75
2007-02-20,2510.7
2007-02-21,2508.07
2007-02-22,2521.02
2007-02-23,2544.93
2007-02-26,2569.64
2007-02-27,2489.47
2007-02-28,2451.15
2007-03-01,2434.28
2007-03-02,2409.72
2007-03-05,2364.95
2007-03-06,2406.67
2007-03-07,2429.12
2007-03-08,2450.55
2007-03-09,2446.77
2007-03-12,2449.57
2007-03-13,2417.68
2007-03-14,2395.78
2007-03-15,2427.58
2007-03-16,2413.34
2007-03-19,2449.52
2007-03-20,2464.07
2007-03-21,2494.18
2007-03-22,2535.7
2007-03-23,2553.69
2007-03-26,2568.95
2007-03-27,2567.18
2007-03-28,2569.66
2007-03-29,2589.11
2007-03-30,2573.18
2007-04-02,2582.77
2007-04-03,2605.14
2007-04-04,2617.12
2007-04-05,2623.26
2007-04-06,2622.59
2007-04-09,2616.14
2007-04-10,2642.58
2007-04-11,2638.59
2007-04-12,2661.16
2007-04-13,2678.4
2007-04-16,2700.99
2007-04-17,2701.81
2007-04-18,2691.14
2007-04-19,2662.86
2007-04-20,2695.13
2007-04-23,2697.42
2007-04-24,2681.76
2007-04-25,2711.93
2007-04-26,2702.41
2007-04-27,2695.03
2007-04-30,2682.3
2007-05-01,2677.47
2007-05-02,2707.43
2007-05-03,2735.37
2007-05-04,2758.08
2007-05-07,2785.62
2007-05-08,2766.08
2007-05-09,2782.35
2007-05-10,2739.06
2007-05-11,2771.46
2007-05-14,2772.12
2007-05-15,2776.66
2007-05-16,2773.84
2007-05-17,2795.22
2007-05-18,2827.86
2007-05-21,2850.75
2007-05-22,2839.15
2007-05-23,2850.49
2007-05-24,2809.36
2007-05-25,2827.45
2007-05-28,2832.97
2007-05-29,2823.28
2007-05-30,2836.93
2007-05-31,2853.56
2007-06-01,2890.89
2007-06-04,2917.02
2007-06-05,2916.31
2007-06-06,2881.41
2007-06-07,2846.22
2007-06-08,2846.68
2007-06-11,2856.7
2007-06-12,2834.87
2007-06-13,2868.28
2007-06-14,2924.06
2007-06-15,2973.26
2007-06-18,2976.71
2007-06-19,2979.24
2007-06-20,2941.01
2007-06-21,2962.75
2007-06-22,2939.79
2007-06-25,2924.27
